Time,BLOCK1:BEDROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:BEDROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Sens Cool Load [W],BLOCK1:BEDROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:BEDROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Cool Mass Flow [kg/s],BLOCK1:BATHROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:BATHROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Sens Cool Load [W],BLOCK1:BATHROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:BATHROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Cool Mass Flow [kg/s],BLOCK1:KITCHEN:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:KITCHEN:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) AUG:Des Sens Cool Load [W],BLOCK1:KITCHEN:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:KITCHEN:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) AUG:Des Cool Mass Flow [kg/s]
01:50:00,5.188162E+02,2.164873E+02,3.343943E-02,1.517440E-02,1.326349E+02,5.918221E+01,8.549241E-03,4.148226E-03,5.433137E+02,2.825226E+02,3.501743E-02,1.980470E-02
02:00:00,5.188187E+02,2.111093E+02,3.343959E-02,1.479741E-02,1.326355E+02,5.750189E+01,8.549278E-03,4.030445E-03,5.433163E+02,2.758938E+02,3.501760E-02,1.934001E-02
02:10:00,5.188211E+02,2.058871E+02,3.343974E-02,1.443136E-02,1.326361E+02,5.587595E+01,8.549315E-03,3.916476E-03,5.433188E+02,2.694785E+02,3.501776E-02,1.889027E-02
02:20:00,5.188235E+02,2.008183E+02,3.343990E-02,1.407606E-02,1.326367E+02,5.430263E+01,8.549352E-03,3.806195E-03,5.433214E+02,2.632695E+02,3.501793E-02,1.845499E-02
02:30:00,5.188259E+02,1.958995E+02,3.344005E-02,1.373127E-02,1.326372E+02,5.278021E+01,8.549388E-03,3.699482E-03,5.433239E+02,2.572600E+02,3.501809E-02,1.803371E-02
02:40:00,5.188282E+02,1.911274E+02,3.344020E-02,1.339676E-02,1.326378E+02,5.130707E+01,8.549424E-03,3.596223E-03,5.433264E+02,2.514437E+02,3.501825E-02,1.762597E-02
02:50:00,5.188306E+02,1.864990E+02,3.344036E-02,1.307233E-02,1.326383E+02,4.988173E+01,8.549460E-03,3.496315E-03,5.433288E+02,2.458149E+02,3.501841E-02,1.723137E-02
03:00:00,5.188329E+02,1.820116E+02,3.344051E-02,1.275778E-02,1.326389E+02,4.850279E+01,8.549495E-03,3.399659E-03,5.433313E+02,2.403678E+02,3.501857E-02,1.684951E-02
03:10:00,5.188352E+02,1.776091E+02,3.344065E-02,1.244918E-02,1.326394E+02,4.715709E+01,8.549530E-03,3.305334E-03,5.433337E+02,2.350452E+02,3.501872E-02,1.647638E-02
03:20:00,5.188375E+02,1.732901E+02,3.344080E-02,1.214643E-02,1.326400E+02,4.584338E+01,8.549565E-03,3.213250E-03,5.433361E+02,2.298420E+02,3.501888E-02,1.611162E-02
03:30:00,5.188398E+02,1.690529E+02,3.344095E-02,1.184942E-02,1.326405E+02,4.456048E+01,8.549599E-03,3.123326E-03,5.433385E+02,2.247534E+02,3.501903E-02,1.575490E-02
03:40:00,5.188420E+02,1.648965E+02,3.344109E-02,1.155807E-02,1.326410E+02,4.330737E+01,8.549634E-03,3.035491E-03,5.433409E+02,2.197747E+02,3.501918E-02,1.540587E-02
03:50:00,5.188443E+02,1.608212E+02,3.344124E-02,1.127242E-02,1.326416E+02,4.208318E+01,8.549668E-03,2.949683E-03,5.433433E+02,2.149016E+02,3.501934E-02,1.506425E-02
04:00:00,5.188465E+02,1.568275E+02,3.344138E-02,1.099247E-02,1.326421E+02,4.088724E+01,8.549702E-03,2.865855E-03,5.433456E+02,2.101298E+02,3.501949E-02,1.472973E-02
04:10:00,5.188487E+02,1.529589E+02,3.344152E-02,1.072130E-02,1.326426E+02,3.973001E+01,8.549735E-03,2.784740E-03,5.433479E+02,2.055070E+02,3.501964E-02,1.440566E-02
04:20:00,5.188509E+02,1.492111E+02,3.344166E-02,1.045859E-02,1.326431E+02,3.861175E+01,8.549768E-03,2.706356E-03,5.433502E+02,2.010296E+02,3.501978E-02,1.409178E-02
04:30:00,5.188530E+02,1.455804E+02,3.344180E-02,1.020410E-02,1.326436E+02,3.753391E+01,8.549801E-03,2.630806E-03,5.433525E+02,1.966944E+02,3.501993E-02,1.378787E-02
04:40:00,5.188552E+02,1.420647E+02,3.344194E-02,9.957666E-03,1.326441E+02,3.649405E+01,8.549834E-03,2.557918E-03,5.433548E+02,1.924982E+02,3.502008E-02,1.349371E-02
04:50:00,5.188573E+02,1.386584E+02,3.344208E-02,9.718897E-03,1.326446E+02,3.547928E+01,8.549866E-03,2.486790E-03,5.433570E+02,1.884382E+02,3.502022E-02,1.320909E-02
05:00:00,5.188594E+02,1.362643E+02,3.344222E-02,9.551080E-03,1.326451E+02,3.457523E+01,8.549898E-03,2.423421E-03,5.433592E+02,1.845115E+02,3.502037E-02,1.293382E-02
05:10:00,5.188615E+02,1.446561E+02,3.344235E-02,1.013927E-02,1.326456E+02,3.505513E+01,8.549930E-03,2.457056E-03,5.433614E+02,1.808720E+02,3.502051E-02,1.267868E-02
05:20:00,5.188636E+02,1.710884E+02,3.344249E-02,1.199211E-02,1.326461E+02,3.760627E+01,8.549962E-03,2.635876E-03,5.433636E+02,1.777125E+02,3.502065E-02,1.245719E-02
05:30:00,5.188657E+02,2.167298E+02,3.344262E-02,1.519171E-02,1.326466E+02,4.258712E+01,8.549993E-03,2.985016E-03,5.433658E+02,1.779672E+02,3.502079E-02,1.247503E-02
05:40:00,5.188677E+02,2.767138E+02,3.344275E-02,1.939705E-02,1.326471E+02,4.994253E+01,8.550024E-03,3.500621E-03,5.433680E+02,1.853340E+02,3.502093E-02,1.299146E-02
05:50:00,5.188698E+02,3.492677E+02,3.344288E-02,2.448375E-02,1.326476E+02,5.970257E+01,8.550055E-03,4.184799E-03,5.433701E+02,1.995987E+02,3.502107E-02,1.399152E-02
06:00:00,5.188718E+02,4.312390E+02,3.344301E-02,3.023069E-02,1.326481E+02,7.179079E+01,8.550086E-03,5.032190E-03,5.433722E+02,2.208973E+02,3.502120E-02,1.548477E-02
06:10:00,5.188738E+02,5.148749E+02,3.344314E-02,3.609439E-02,1.326485E+02,8.656666E+01,8.550116E-03,6.067999E-03,5.433743E+02,3.326085E+02,3.502134E-02,2.331644E-02
06:20:00,5.188758E+02,5.880529E+02,3.344327E-02,4.122495E-02,1.326490E+02,1.017802E+02,8.550146E-03,7.134521E-03,5.433764E+02,4.518168E+02,3.502147E-02,3.167766E-02
06:30:00,5.188777E+02,6.483931E+02,3.344340E-02,4.545523E-02,1.326495E+02,1.170413E+02,8.550176E-03,8.204374E-03,5.433785E+02,5.755301E+02,3.502161E-02,4.035473E-02
06:40:00,5.188797E+02,6.997673E+02,3.344352E-02,4.905651E-02,1.326499E+02,1.323738E+02,8.550206E-03,9.279228E-03,5.433806E+02,6.997528E+02,3.502174E-02,4.906674E-02
06:50:00,5.188816E+02,7.433716E+02,3.344365E-02,5.211278E-02,1.326504E+02,1.477147E+02,8.550235E-03,1.035465E-02,5.433826E+02,8.245577E+02,3.502187E-02,5.781873E-02
07:00:00,5.188835E+02,7.805632E+02,3.344377E-02,5.471933E-02,1.326508E+02,1.629967E+02,8.550265E-03,1.142592E-02,5.433846E+02,9.496500E+02,3.502200E-02,6.659028E-02
07:10:00,5.188855E+02,8.129646E+02,3.344389E-02,5.699003E-02,1.326513E+02,1.766358E+02,8.550294E-03,1.238202E-02,5.433866E+02,9.918185E+02,3.502213E-02,6.954814E-02
07:20:00,5.188873E+02,8.413347E+02,3.344401E-02,5.897816E-02,1.326517E+02,1.901097E+02,8.550322E-03,1.332650E-02,5.433886E+02,1.033642E+03,3.502226E-02,7.247770E-02
07:30:00,5.188892E+02,8.661841E+02,3.344414E-02,6.071957E-02,1.326522E+02,2.032448E+02,8.550351E-03,1.424721E-02,5.433906E+02,1.075124E+03,3.502239E-02,7.538332E-02
07:40:00,5.188911E+02,8.885199E+02,3.344426E-02,6.228487E-02,1.326526E+02,2.160596E+02,8.550379E-03,1.514547E-02,5.433926E+02,1.116352E+03,3.502252E-02,7.827184E-02
07:50:00,5.188929E+02,9.086016E+02,3.344437E-02,6.369225E-02,1.326530E+02,2.284959E+02,8.550407E-03,1.601718E-02,5.433945E+02,1.157439E+03,3.502264E-02,8.115122E-02
08:00:00,5.188948E+02,9.270357E+02,3.344449E-02,6.498420E-02,1.326535E+02,2.404955E+02,8.550435E-03,1.685827E-02,5.433965E+02,1.198396E+03,3.502277E-02,8.402206E-02
08:10:00,5.188966E+02,8.636143E+02,3.344461E-02,6.053827E-02,1.326539E+02,2.511643E+02,8.550462E-03,1.760608E-02,5.433984E+02,1.238797E+03,3.502289E-02,8.685411E-02
08:20:00,5.188984E+02,8.029742E+02,3.344473E-02,5.628684E-02,1.326543E+02,2.611921E+02,8.550490E-03,1.830895E-02,5.434003E+02,1.278595E+03,3.502301E-02,8.964402E-02
08:30:00,5.189002E+02,7.445331E+02,3.344484E-02,5.218961E-02,1.326547E+02,2.706709E+02,8.550517E-03,1.897333E-02,5.434022E+02,1.317645E+03,3.502313E-02,9.238155E-02
08:40:00,5.189019E+02,6.880134E+02,3.344495E-02,4.822722E-02,1.326552E+02,2.794951E+02,8.550544E-03,1.959184E-02,5.434040E+02,1.355930E+03,3.502325E-02,9.506547E-02
08:50:00,5.189037E+02,6.332511E+02,3.344507E-02,4.438814E-02,1.326556E+02,2.874158E+02,8.550570E-03,2.014702E-02,5.434059E+02,1.392653E+03,3.502337E-02,9.763986E-02
09:00:00,5.189054E+02,5.805141E+02,3.344518E-02,4.069112E-02,1.326560E+02,2.945744E+02,8.550597E-03,2.064878E-02,5.434077E+02,1.428103E+03,3.502349E-02,1.001250E-01
09:10:00,5.189072E+02,6.008759E+02,3.344529E-02,4.211826E-02,1.326564E+02,3.005290E+02,8.550623E-03,2.106614E-02,5.434096E+02,1.378088E+03,3.502361E-02,9.661832E-02
09:20:00,5.189089E+02,6.185488E+02,3.344540E-02,4.335737E-02,1.326568E+02,3.055955E+02,8.550649E-03,2.142124E-02,5.434114E+02,1.325116E+03,3.502373E-02,9.290306E-02
09:30:00,5.189106E+02,6.345557E+02,3.344551E-02,4.447967E-02,1.326572E+02,3.097283E+02,8.550675E-03,2.171089E-02,5.434132E+02,1.269407E+03,3.502384E-02,8.899583E-02
09:40:00,5.189123E+02,6.488522E+02,3.344562E-02,4.548200E-02,1.326576E+02,3.128687E+02,8.550701E-03,2.193094E-02,5.434150E+02,1.210883E+03,3.502396E-02,8.489147E-02
09:50:00,5.189140E+02,6.616040E+02,3.344573E-02,4.637598E-02,1.326580E+02,3.151900E+02,8.550726E-03,2.209357E-02,5.434167E+02,1.149977E+03,3.502407E-02,8.062019E-02
10:00:00,5.189156E+02,6.724933E+02,3.344584E-02,4.713934E-02,1.326584E+02,3.164850E+02,8.550751E-03,2.218425E-02,5.434185E+02,1.086111E+03,3.502419E-02,7.614157E-02
10:10:00,5.189173E+02,6.865422E+02,3.344594E-02,4.812412E-02,1.326588E+02,3.178323E+02,8.550776E-03,2.227860E-02,5.434202E+02,1.102991E+03,3.502430E-02,7.732400E-02
10:20:00,5.189189E+02,6.986957E+02,3.344605E-02,4.897608E-02,1.326592E+02,3.181456E+02,8.550801E-03,2.230047E-02,5.434220E+02,1.117857E+03,3.502441E-02,7.836646E-02
10:30:00,5.189205E+02,7.089393E+02,3.344615E-02,4.969413E-02,1.326595E+02,3.174409E+02,8.550826E-03,2.225102E-02,5.434237E+02,1.130305E+03,3.502452E-02,7.923941E-02
10:40:00,5.189221E+02,7.173356E+02,3.344626E-02,5.028267E-02,1.326599E+02,3.157777E+02,8.550850E-03,2.213439E-02,5.434254E+02,1.140267E+03,3.502463E-02,7.993794E-02
10:50:00,5.189237E+02,7.240196E+02,3.344636E-02,5.075117E-02,1.326603E+02,3.132492E+02,8.550875E-03,2.195713E-02,5.434271E+02,1.147867E+03,3.502474E-02,8.047075E-02
11:00:00,5.189253E+02,7.291979E+02,3.344646E-02,5.111411E-02,1.326607E+02,3.099887E+02,8.550899E-03,2.172856E-02,5.434287E+02,1.153345E+03,3.502485E-02,8.085475E-02
11:10:00,5.189269E+02,7.329929E+02,3.344656E-02,5.138009E-02,1.326610E+02,3.061277E+02,8.550922E-03,2.145791E-02,5.434304E+02,1.156896E+03,3.502495E-02,8.110361E-02
11:20:00,5.189285E+02,7.357478E+02,3.344666E-02,5.157316E-02,1.326614E+02,3.018677E+02,8.550946E-03,2.115929E-02,5.434321E+02,1.158986E+03,3.502506E-02,8.125004E-02
11:30:00,5.189300E+02,7.378492E+02,3.344676E-02,5.172042E-02,1.326618E+02,2.974325E+02,8.550970E-03,2.084839E-02,5.434337E+02,1.160137E+03,3.502516E-02,8.133067E-02
11:40:00,5.189315E+02,7.397235E+02,3.344686E-02,5.185177E-02,1.326621E+02,2.930598E+02,8.550993E-03,2.054188E-02,5.434353E+02,1.160956E+03,3.502527E-02,8.138800E-02
11:50:00,5.189331E+02,7.418030E+02,3.344696E-02,5.199751E-02,1.326625E+02,2.889907E+02,8.551016E-03,2.025665E-02,5.434369E+02,1.162043E+03,3.502537E-02,8.146416E-02
12:00:00,5.189346E+02,7.444815E+02,3.344706E-02,5.218526E-02,1.326628E+02,2.854397E+02,8.551039E-03,2.000775E-02,5.434385E+02,1.163882E+03,3.502548E-02,8.159304E-02
12:10:00,5.189361E+02,7.479908E+02,3.344716E-02,5.243124E-02,1.326632E+02,2.824964E+02,8.551062E-03,1.980144E-02,5.434401E+02,1.166661E+03,3.502558E-02,8.178790E-02
12:20:00,5.189376E+02,7.522982E+02,3.344725E-02,5.273318E-02,1.326635E+02,2.801495E+02,8.551084E-03,1.963694E-02,5.434417E+02,1.170258E+03,3.502568E-02,8.204009E-02
12:30:00,5.189390E+02,7.572793E+02,3.344735E-02,5.308235E-02,1.326639E+02,2.783367E+02,8.551106E-03,1.950988E-02,5.434432E+02,1.174420E+03,3.502578E-02,8.233187E-02
12:40:00,5.189405E+02,7.627351E+02,3.344744E-02,5.346480E-02,1.326642E+02,2.769562E+02,8.551129E-03,1.941312E-02,5.434448E+02,1.178785E+03,3.502588E-02,8.263785E-02
12:50:00,5.189420E+02,7.683894E+02,3.344753E-02,5.386116E-02,1.326646E+02,2.758656E+02,8.551151E-03,1.933668E-02,5.434463E+02,1.182884E+03,3.502598E-02,8.292528E-02
13:00:00,5.189434E+02,7.739426E+02,3.344763E-02,5.425043E-02,1.326649E+02,2.749081E+02,8.551172E-03,1.926957E-02,5.434478E+02,1.186278E+03,3.502608E-02,8.316322E-02
13:10:00,5.189448E+02,7.792739E+02,3.344772E-02,5.462414E-02,1.326653E+02,2.740301E+02,8.551194E-03,1.920804E-02,5.434494E+02,1.188811E+03,3.502617E-02,8.334076E-02
13:20:00,5.189462E+02,7.843438E+02,3.344781E-02,5.497953E-02,1.326656E+02,2.732083E+02,8.551216E-03,1.915044E-02,5.434509E+02,1.190413E+03,3.502627E-02,8.345301E-02
13:30:00,5.189476E+02,7.891188E+02,3.344790E-02,5.531424E-02,1.326659E+02,2.724227E+02,8.551237E-03,1.909537E-02,5.434523E+02,1.191035E+03,3.502637E-02,8.349662E-02
13:40:00,5.189490E+02,7.935645E+02,3.344799E-02,5.562586E-02,1.326662E+02,2.716548E+02,8.551258E-03,1.904155E-02,5.434538E+02,1.190622E+03,3.502646E-02,8.346762E-02
13:50:00,5.189504E+02,7.976499E+02,3.344808E-02,5.591223E-02,1.326666E+02,2.708876E+02,8.551279E-03,1.898777E-02,5.434553E+02,1.189137E+03,3.502656E-02,8.336350E-02
14:00:00,5.189518E+02,8.013441E+02,3.344817E-02,5.617117E-02,1.326669E+02,2.701053E+02,8.551300E-03,1.893294E-02,5.434567E+02,1.186554E+03,3.502665E-02,8.318232E-02
14:10:00,5.189532E+02,8.045256E+02,3.344826E-02,5.639418E-02,1.326672E+02,2.692713E+02,8.551320E-03,1.887448E-02,5.434582E+02,1.182755E+03,3.502674E-02,8.291596E-02
14:20:00,5.189545E+02,8.071633E+02,3.344834E-02,5.657906E-02,1.326675E+02,2.683708E+02,8.551341E-03,1.881135E-02,5.434596E+02,1.177734E+03,3.502683E-02,8.256390E-02
14:30:00,5.189558E+02,8.092309E+02,3.344843E-02,5.672398E-02,1.326678E+02,2.673909E+02,8.551361E-03,1.874267E-02,5.434610E+02,1.171494E+03,3.502693E-02,8.212642E-02
14:40:00,5.189572E+02,8.107028E+02,3.344852E-02,5.682715E-02,1.326682E+02,2.663196E+02,8.551381E-03,1.866758E-02,5.434624E+02,1.164062E+03,3.502702E-02,8.160536E-02
14:50:00,5.189585E+02,8.115563E+02,3.344860E-02,5.688696E-02,1.326685E+02,2.651450E+02,8.551401E-03,1.858524E-02,5.434638E+02,1.155474E+03,3.502711E-02,8.100325E-02
15:00:00,5.189598E+02,8.114702E+02,3.344868E-02,5.688091E-02,1.326688E+02,2.637902E+02,8.551421E-03,1.849027E-02,5.434652E+02,1.145585E+03,3.502720E-02,8.030995E-02
15:10:00,5.189611E+02,8.105863E+02,3.344877E-02,5.681894E-02,1.326691E+02,2.622776E+02,8.551441E-03,1.838425E-02,5.434666E+02,1.134526E+03,3.502728E-02,7.953462E-02
15:20:00,5.189624E+02,8.089213E+02,3.344885E-02,5.670221E-02,1.326694E+02,2.606057E+02,8.551460E-03,1.826706E-02,5.434679E+02,1.122391E+03,3.502737E-02,7.868385E-02
15:30:00,5.189637E+02,8.064498E+02,3.344893E-02,5.652894E-02,1.326697E+02,2.587626E+02,8.551480E-03,1.813786E-02,5.434693E+02,1.109249E+03,3.502746E-02,7.776252E-02
15:40:00,5.189649E+02,8.032774E+02,3.344901E-02,5.630655E-02,1.326700E+02,2.567616E+02,8.551499E-03,1.799760E-02,5.434706E+02,1.095235E+03,3.502755E-02,7.678001E-02
15:50:00,5.189662E+02,7.995095E+02,3.344910E-02,5.604241E-02,1.326703E+02,2.545899E+02,8.551518E-03,1.784537E-02,5.434720E+02,1.080431E+03,3.502763E-02,7.574218E-02
16:00:00,5.189674E+02,7.955628E+02,3.344918E-02,5.576574E-02,1.326706E+02,2.523088E+02,8.551537E-03,1.768548E-02,5.434733E+02,1.065129E+03,3.502772E-02,7.466940E-02
16:10:00,5.189687E+02,7.937092E+02,3.344926E-02,5.563580E-02,1.326709E+02,2.499153E+02,8.551555E-03,1.751770E-02,5.434746E+02,1.049120E+03,3.502780E-02,7.354701E-02
16:20:00,5.189699E+02,7.915434E+02,3.344933E-02,5.548399E-02,1.326711E+02,2.473228E+02,8.551574E-03,1.733598E-02,5.434759E+02,1.032765E+03,3.502789E-02,7.240046E-02
16:30:00,5.189711E+02,7.893847E+02,3.344941E-02,5.533268E-02,1.326714E+02,2.445896E+02,8.551592E-03,1.714439E-02,5.434772E+02,1.016267E+03,3.502797E-02,7.124386E-02
16:40:00,5.189723E+02,7.872058E+02,3.344949E-02,5.517995E-02,1.326717E+02,2.416955E+02,8.551611E-03,1.694152E-02,5.434785E+02,9.996100E+02,3.502805E-02,7.007608E-02
16:50:00,5.189735E+02,7.849468E+02,3.344957E-02,5.502161E-02,1.326720E+02,2.386463E+02,8.551629E-03,1.672779E-02,5.434797E+02,9.827583E+02,3.502813E-02,6.889469E-02
17:00:00,5.189747E+02,7.825096E+02,3.344964E-02,5.485077E-02,1.326723E+02,2.354386E+02,8.551647E-03,1.650294E-02,5.434810E+02,9.656365E+02,3.502821E-02,6.769436E-02
17:10:00,5.189759E+02,7.797892E+02,3.344972E-02,5.466008E-02,1.326725E+02,2.325608E+02,8.551665E-03,1.630122E-02,5.434822E+02,9.485309E+02,3.502829E-02,6.649517E-02
17:20:00,5.189771E+02,7.769297E+02,3.344980E-02,5.445964E-02,1.326728E+02,2.295992E+02,8.551682E-03,1.609363E-02,5.434835E+02,9.310174E+02,3.502837E-02,6.526738E-02
17:30:00,5.189782E+02,7.735073E+02,3.344987E-02,5.421974E-02,1.326731E+02,2.264875E+02,8.551700E-03,1.587552E-02,5.434847E+02,9.128368E+02,3.502845E-02,6.399282E-02
17:40:00,5.189794E+02,7.692659E+02,3.344995E-02,5.392243E-02,1.326734E+02,2.232132E+02,8.551717E-03,1.564601E-02,5.434859E+02,8.938577E+02,3.502853E-02,6.266228E-02
17:50:00,5.189805E+02,7.638942E+02,3.345002E-02,5.354588E-02,1.326736E+02,2.197607E+02,8.551734E-03,1.540400E-02,5.434871E+02,8.739916E+02,3.502861E-02,6.126955E-02
18:00:00,5.189816E+02,7.570078E+02,3.345009E-02,5.306316E-02,1.326739E+02,2.161149E+02,8.551752E-03,1.514845E-02,5.434884E+02,8.531659E+02,3.502869E-02,5.980954E-02
18:10:00,5.189828E+02,7.481545E+02,3.345016E-02,5.244255E-02,1.326742E+02,2.126035E+02,8.551769E-03,1.490231E-02,5.434895E+02,8.646806E+02,3.502876E-02,6.061668E-02
18:20:00,5.189839E+02,7.363735E+02,3.345024E-02,5.161672E-02,1.326744E+02,2.097610E+02,8.551785E-03,1.470307E-02,5.434907E+02,8.819507E+02,3.502884E-02,6.182788E-02
18:30:00,5.189850E+02,7.213711E+02,3.345031E-02,5.056505E-02,1.326747E+02,2.075789E+02,8.551802E-03,1.455012E-02,5.434919E+02,9.006159E+02,3.502892E-02,6.313697E-02
18:40:00,5.189861E+02,7.042572E+02,3.345038E-02,4.936538E-02,1.326749E+02,2.057402E+02,8.551819E-03,1.442125E-02,5.434931E+02,9.203056E+02,3.502899E-02,6.451778E-02
18:50:00,5.189872E+02,6.858838E+02,3.345045E-02,4.807742E-02,1.326752E+02,2.039759E+02,8.551835E-03,1.429760E-02,5.434942E+02,9.411550E+02,3.502907E-02,6.597978E-02
19:00:00,5.189882E+02,6.669805E+02,3.345052E-02,4.675232E-02,1.326754E+02,2.022597E+02,8.551852E-03,1.417732E-02,5.434954E+02,9.633210E+02,3.502914E-02,6.753401E-02
19:10:00,5.189893E+02,6.484690E+02,3.345059E-02,4.545470E-02,1.326757E+02,1.998641E+02,8.551868E-03,1.400942E-02,5.434965E+02,9.539295E+02,3.502921E-02,6.687595E-02
19:20:00,5.189904E+02,6.315063E+02,3.345065E-02,4.426565E-02,1.326759E+02,1.967651E+02,8.551884E-03,1.379219E-02,5.434976E+02,9.397151E+02,3.502929E-02,6.587918E-02
19:30:00,5.189914E+02,6.166152E+02,3.345072E-02,4.322183E-02,1.326762E+02,1.930038E+02,8.551900E-03,1.352855E-02,5.434987E+02,9.252003E+02,3.502936E-02,6.486127E-02
19:40:00,5.189925E+02,6.029854E+02,3.345079E-02,4.226643E-02,1.326764E+02,1.889335E+02,8.551915E-03,1.324324E-02,5.434999E+02,9.109464E+02,3.502943E-02,6.386175E-02
19:50:00,5.189935E+02,5.901466E+02,3.345086E-02,4.136649E-02,1.326767E+02,1.848672E+02,8.551931E-03,1.295820E-02,5.435010E+02,8.970210E+02,3.502950E-02,6.288538E-02
20:00:00,5.189945E+02,5.778635E+02,3.345092E-02,4.050551E-02,1.326769E+02,1.808785E+02,8.551947E-03,1.267861E-02,5.435020E+02,8.834764E+02,3.502957E-02,6.193577E-02
20:10:00,5.189956E+02,5.638105E+02,3.345099E-02,3.952046E-02,1.326772E+02,1.762696E+02,8.551962E-03,1.235555E-02,5.435031E+02,8.702450E+02,3.502964E-02,6.100816E-02
20:20:00,5.189966E+02,5.501580E+02,3.345105E-02,3.856346E-02,1.326774E+02,1.717326E+02,8.551977E-03,1.203751E-02,5.435042E+02,8.573495E+02,3.502971E-02,6.010411E-02
