Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 04/13  09:20:00,27449.355190974,27449.355190974,0.0,,,,,,,275030.0233988142,50307.33495491899,0.0 
 04/13  09:30:00,27449.355190974,27449.355190974,0.0,,,,,,,298234.6525432244,50307.334954919,0.0 
 04/13  09:40:00,27449.355190974,27449.355190974,0.0,,,,,,,318410.2003750254,50307.33495491899,0.0 
 04/13  09:50:00,27449.355190974,27449.355190974,0.0,,,,,,,336706.7837322902,50307.334954919,0.0 
 04/13  10:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,1834845.0932618483,301844.009729514,0.0,352933.8772754076,50307.334954919,0.0 
 04/13  10:10:00,27449.355190974,27449.355190974,0.0,,,,,,,363949.41194747717,50307.334954919,0.0 
 04/13  10:20:00,27449.355190974,27449.355190974,0.0,,,,,,,372789.02773478036,50307.33495491899,0.0 
 04/13  10:30:00,27449.355190974,27449.355190974,0.0,,,,,,,379640.11383770409,50307.33495491899,0.0 
 04/13  10:40:00,27449.355190974,27449.355190974,0.0,,,,,,,384155.05103268256,50307.334954919,0.0 
 04/13  10:50:00,27449.355190974,27449.355190974,0.0,,,,,,,387962.24278570679,50307.334954919,0.0 
 04/13  11:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2278850.920810808,301844.009729514,0.0,390355.07347245767,50307.334954919,0.0 
 04/13  11:10:00,27449.355190974,27449.355190974,0.0,,,,,,,392498.6361886207,50307.33495491899,0.0 
 04/13  11:20:00,27449.355190974,27449.355190974,0.0,,,,,,,394876.9764191876,50307.334954919,0.0 
 04/13  11:30:00,27449.355190974,27449.355190974,0.0,,,,,,,397980.75947664739,50307.334954919,0.0 
 04/13  11:40:00,27449.355190974,27449.355190974,0.0,,,,,,,401308.47578968878,50307.33495491899,0.0 
 04/13  11:50:00,27449.355190974,27449.355190974,0.0,,,,,,,406072.2278513591,50307.334954919,0.0 
 04/13  12:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2402399.798027536,301844.009729514,0.0,409662.72230203266,50307.334954919,0.0 
 04/13  12:10:00,27449.355190974,27449.355190974,0.0,,,,,,,413102.21744329869,50307.334954919,0.0 
 04/13  12:20:00,27449.355190974,27449.355190974,0.0,,,,,,,416230.7410076744,50307.33495491899,0.0 
 04/13  12:30:00,27449.355190974,27449.355190974,0.0,,,,,,,418840.3131745028,50307.334954919,0.0 
 04/13  12:40:00,27449.355190974,27449.355190974,0.0,,,,,,,420594.78817727367,50307.334954919,0.0 
 04/13  12:50:00,27449.355190974,27449.355190974,0.0,,,,,,,421743.4916839564,50307.334954919,0.0 
 04/13  13:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2512771.0674779454,301844.009729514,0.0,422259.51599123937,50307.33495491899,0.0 
 04/13  13:10:00,27449.355190974,27449.355190974,0.0,,,,,,,422368.11904440887,50307.334954919,0.0 
 04/13  13:20:00,27449.355190974,27449.355190974,0.0,,,,,,,421784.85841416087,50307.334954919,0.0 
 04/13  13:30:00,27449.355190974,27449.355190974,0.0,,,,,,,420535.9541648569,50307.334954919,0.0 
 04/13  13:40:00,27449.355190974,27449.355190974,0.0,,,,,,,418346.28094104598,50307.33495491899,0.0 
 04/13  13:50:00,27449.355190974,27449.355190974,0.0,,,,,,,415900.1994653967,50307.334954919,0.0 
 04/13  14:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2511351.267895745,301844.009729514,0.0,412415.85586587569,50307.334954919,0.0 
 04/13  14:10:00,27449.355190974,27449.355190974,0.0,,,,,,,408473.8179387249,50307.334954919,0.0 
 04/13  14:20:00,27449.355190974,27449.355190974,0.0,,,,,,,403884.8136277366,50307.334954919,0.0 
 04/13  14:30:00,27449.355190974,27449.355190974,0.0,,,,,,,398705.78016482779,50307.334954919,0.0 
 04/13  14:40:00,27449.355190974,27449.355190974,0.0,,,,,,,391950.22189294037,50307.334954919,0.0 
 04/13  14:50:00,27449.355190974,27449.355190974,0.0,,,,,,,384484.05896631136,50307.334954919,0.0 
 04/13  15:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2363919.5130344175,301844.009729514,0.0,376420.8204438764,50307.334954919,0.0 
 04/13  15:10:00,27449.355190974,27449.355190974,0.0,,,,,,,368842.50312757797,50307.334954919,0.0 
 04/13  15:20:00,27449.355190974,27449.355190974,0.0,,,,,,,361591.3291810639,50307.334954919,0.0 
 04/13  15:30:00,27449.355190974,27449.355190974,0.0,,,,,,,354156.5055178342,50307.334954919,0.0 
 04/13  15:40:00,27449.355190974,27449.355190974,0.0,,,,,,,346335.5162981966,50307.334954919,0.0 
 04/13  15:50:00,27449.355190974,27449.355190974,0.0,,,,,,,338613.3610703618,50307.334954919,0.0 
 04/13  16:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2100591.974453224,301844.009729514,0.0,331052.75925818938,50307.334954919,0.0 
 04/13  16:10:00,37141.78927803,37141.78927803,0.0,,,,,,,316300.1776648793,50307.334954919,0.0 
 04/13  16:20:00,37141.78927803,37141.78927803,0.0,,,,,,,302678.7966470688,50307.334954919,0.0 
 04/13  16:30:00,37141.78927803,37141.78927803,0.0,,,,,,,289450.85705761928,50307.334954919,0.0 
 04/13  16:40:00,37141.78927803,37141.78927803,0.0,,,,,,,274528.68042639628,50307.334954919,0.0 
 04/13  16:50:00,37141.78927803,37141.78927803,0.0,,,,,,,259378.59199514416,50307.334954919,0.0 
 04/13  17:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,1686093.7539829887,301844.009729514,0.0,243756.65019188089,50307.33495491899,0.0 
 04/13  17:10:00,49005.584629506004,49005.584629506004,0.0,,,,,,,230178.30177512818,50307.334954919,0.0 
 04/13  17:20:00,49005.584629506004,49005.584629506004,0.0,,,,,,,214840.5955374231,50307.334954919,0.0 
 04/13  17:30:00,49005.584629506004,49005.584629506004,0.0,,,,,,,199504.69027762189,50307.334954919,0.0 
 04/13  17:40:00,49005.584629506004,49005.584629506004,0.0,,,,,,,184763.99935437609,50307.334954919,0.0 
 04/13  17:50:00,49005.584629506004,49005.584629506004,0.0,,,,,,,170013.44141578736,50307.334954919,0.0 
 04/13  18:00:00,49005.584629506004,49005.584629506004,0.0,294033.507777036,294033.507777036,0.0,1154578.566129631,301844.009729514,0.0,155277.53776929444,50307.33495491899,0.0 
 04/13  18:10:00,272938.55207366068,129468.85869518403,143469.6933784766,,,,,,,264091.18707250666,60070.071318431736,0.0 
 04/13  18:20:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,279660.78144975638,60070.07131843174,0.0 
 04/13  18:30:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,270214.3480759724,60070.07131843174,0.0 
 04/13  18:40:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,260491.15788462427,60070.07131843174,0.0 
 04/13  18:50:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,250884.12638302017,60070.07131843174,0.0 
 04/13  19:00:00,343790.26869518405,129468.85869518403,214321.41000000004,1991889.895549581,776813.1521711041,1215076.7433784768,1566801.7025106718,360420.4279105905,0.0,241460.10164479193,60070.07131843174,0.0 
 04/13  19:10:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,234582.8109898661,60070.07131843174,0.0 
 04/13  19:20:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,227787.50385150608,60070.07131843174,0.0 
 04/13  19:30:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,220687.3438339097,60070.07131843174,0.0 
 04/13  19:40:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,213543.10139113814,60070.07131843174,0.0 
 04/13  19:50:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,206713.4673864203,60070.07131843174,0.0 
 04/13  20:00:00,353482.70278224008,139161.29278224003,214321.41000000004,2120896.2166934406,834967.7566934403,1285928.4600000005,1303243.1201849965,360420.4279105905,0.0,199928.892732156,60070.07131843174,0.0 
 04/13  20:10:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,190880.18851346337,60070.07131843175,0.0 
 04/13  20:20:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,184544.00432119196,60070.07131843175,0.0 
 04/13  20:30:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,178284.81349102103,60070.07131843175,0.0 
 04/13  20:40:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,172099.6496280631,60070.07131843175,0.0 
 04/13  20:50:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,165993.25429693855,60070.07131843174,0.0 
 04/13  21:00:00,350442.83396982008,136121.42396982003,214321.41000000004,2102657.0038189205,816728.5438189202,1285928.4600000005,1051772.8985889049,360420.4279105905,0.0,159970.98833822693,60070.071318431736,0.0 
 04/13  21:10:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,154664.7856437588,60070.07131843174,0.0 
 04/13  21:20:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,149440.77760790158,60070.07131843174,0.0 
 04/13  21:30:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,144314.88705102949,60070.07131843174,0.0 
 04/13  21:40:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,139272.54327048854,60070.07131843174,0.0 
 04/13  21:50:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,134315.92522253376,60070.07131843174,0.0 
 04/13  22:00:00,339447.59236355408,125126.18236355404,214321.41000000004,2036685.5541813244,750757.0941813242,1285928.4600000005,851453.5928280876,360420.4279105905,0.0,129444.67403237548,60070.07131843174,0.0 
 04/13  22:10:00,37141.78927803,37141.78927803,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/13  22:20:00,37141.78927803,37141.78927803,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/13  22:30:00,37141.78927803,37141.78927803,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/13  22:40:00,37141.78927803,37141.78927803,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/13  22:50:00,37141.78927803,37141.78927803,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/13  23:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,0.0,301844.009729514,0.0,0.0,50307.334954919,0.0 
 04/13  23:10:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/13  23:20:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/13  23:30:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/13  23:40:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/13  23:50:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/13  24:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,0.0,301844.009729514,0.0,0.0,50307.334954919,0.0 
 04/14  00:10:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  00:20:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  00:30:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  00:40:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  00:50:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  01:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,0.0,301844.009729514,0.0,0.0,50307.334954919,0.0 
 04/14  01:10:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  01:20:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  01:30:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  01:40:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  01:50:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  02:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,0.0,301844.009729514,0.0,0.0,50307.334954919,0.0 
 04/14  02:10:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  02:20:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  02:30:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  02:40:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  02:50:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  03:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,0.0,301844.009729514,0.0,0.0,50307.334954919,0.0 
 04/14  03:10:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  03:20:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  03:30:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  03:40:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  03:50:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  04:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,0.0,301844.009729514,0.0,0.0,50307.334954919,0.0 
 04/14  04:10:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  04:20:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  04:30:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  04:40:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  04:50:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  05:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,0.0,301844.009729514,0.0,0.0,50307.334954919,0.0 
 04/14  05:10:00,28535.035823184,28535.035823184,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  05:20:00,28535.035823184,28535.035823184,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  05:30:00,28535.035823184,28535.035823184,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  05:40:00,28535.035823184,28535.035823184,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  05:50:00,28535.035823184,28535.035823184,0.0,,,,,,,0.0,50307.334954919,0.0 
 04/14  06:00:00,28535.035823184,28535.035823184,0.0,171210.21493910402,171210.21493910402,0.0,0.0,301844.009729514,0.0,0.0,50307.334954919,0.0 
 04/14  06:10:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,114418.27683850585,99121.01677248275,0.0 
 04/14  06:20:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,267577.9872689191,99121.01677248272,0.0 
 04/14  06:30:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,218478.14214214887,99121.01677248272,0.0 
 04/14  06:40:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,226725.08237612743,99121.01677248272,0.0 
 04/14  06:50:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,247780.78157326423,99121.01677248272,0.0 
 04/14  07:00:00,420266.2134689161,394176.6084689161,26089.605000000003,2521597.2808134967,2365059.6508134969,156537.63000000004,1340822.8742756353,594726.1006348964,0.0,265842.6040766698,99121.01677248272,0.0 
 04/14  07:10:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,285516.7928918165,99121.01677248272,0.0 
 04/14  07:20:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,306390.73238258916,99121.01677248272,0.0 
 04/14  07:30:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,327201.3296565026,99121.01677248272,0.0 
 04/14  07:40:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,349307.3101049657,99121.01677248272,0.0 
 04/14  07:50:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,373288.9030136098,99121.01677248272,0.0 
 04/14  08:00:00,439650.6648000001,413561.05980000007,26089.605000000003,2637903.9888000006,2481366.3588,156537.63000000004,2039872.7806229555,594726.1006348963,0.0,398167.7125734715,99121.01677248272,0.0 
 04/14  08:10:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,420211.9454457547,99121.01677248272,0.0 
 04/14  08:20:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,454306.02579541216,99121.01677248272,0.0 
 04/14  08:30:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,482999.32093725106,99121.01677248272,0.0 
 04/14  08:40:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,507810.2043514658,99121.01677248272,0.0 
 04/14  08:50:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,531086.8377030675,99121.01677248272,0.0 
 04/14  09:00:00,417009.2177694961,390919.6127694961,26089.605000000003,2502055.3066169766,2345517.6766169767,156537.63000000004,2951522.2479012485,594726.1006348963,0.0,555107.9136682972,99121.01677248272,0.0 
 04/14  09:10:00,27449.355190974,27449.355190974,0.0,,,,,,,250170.8298396819,50307.334954919,0.0 
 04/14  09:20:00,27449.355190974,27449.355190974,0.0,,,,,,,273468.4999020247,50307.334954919,0.0 
 04/14  09:30:00,27449.355190974,27449.355190974,0.0,,,,,,,296574.39712268646,50307.33495491899,0.0 
 04/14  09:40:00,27449.355190974,27449.355190974,0.0,,,,,,,315818.9159545016,50307.33495491899,0.0 
 04/14  09:50:00,27449.355190974,27449.355190974,0.0,,,,,,,332678.28500301836,50307.33495491899,0.0 
 04/14  10:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,1816910.9199276474,301844.009729514,0.0,348199.99210573427,50307.334954919,0.0 
 04/14  10:10:00,27449.355190974,27449.355190974,0.0,,,,,,,359887.3369181946,50307.334954919,0.0 
 04/14  10:20:00,27449.355190974,27449.355190974,0.0,,,,,,,370516.7848390368,50307.33495491899,0.0 
 04/14  10:30:00,27449.355190974,27449.355190974,0.0,,,,,,,380561.4294180346,50307.334954919,0.0 
 04/14  10:40:00,27449.355190974,27449.355190974,0.0,,,,,,,388316.4009431606,50307.334954919,0.0 
 04/14  10:50:00,27449.355190974,27449.355190974,0.0,,,,,,,396196.12155185968,50307.334954919,0.0 
 04/14  11:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2299372.254608839,301844.009729514,0.0,403894.18093855239,50307.334954919,0.0 
 04/14  11:10:00,27449.355190974,27449.355190974,0.0,,,,,,,409387.36376806968,50307.334954919,0.0 
 04/14  11:20:00,27449.355190974,27449.355190974,0.0,,,,,,,412776.90944874836,50307.334954919,0.0 
 04/14  11:30:00,27449.355190974,27449.355190974,0.0,,,,,,,413609.3146402296,50307.334954919,0.0 
 04/14  11:40:00,27449.355190974,27449.355190974,0.0,,,,,,,412130.32771562648,50307.334954919,0.0 
 04/14  11:50:00,27449.355190974,27449.355190974,0.0,,,,,,,410408.59707911536,50307.334954919,0.0 
 04/14  12:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2466760.765550365,301844.009729514,0.0,408448.25289857588,50307.334954919,0.0 
 04/14  12:10:00,27449.355190974,27449.355190974,0.0,,,,,,,404706.37457107598,50307.334954919,0.0 
 04/14  12:20:00,27449.355190974,27449.355190974,0.0,,,,,,,402286.04550923759,50307.334954919,0.0 
 04/14  12:30:00,27449.355190974,27449.355190974,0.0,,,,,,,402665.8002203264,50307.334954919,0.0 
 04/14  12:40:00,27449.355190974,27449.355190974,0.0,,,,,,,404804.33965314019,50307.334954919,0.0 
 04/14  12:50:00,27449.355190974,27449.355190974,0.0,,,,,,,406560.6564223451,50307.334954919,0.0 
 04/14  13:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2428898.6394237719,301844.009729514,0.0,407875.4230476466,50307.334954919,0.0 
 04/14  13:10:00,27449.355190974,27449.355190974,0.0,,,,,,,410091.9904354217,50307.334954919,0.0 
 04/14  13:20:00,27449.355190974,27449.355190974,0.0,,,,,,,411405.17548839768,50307.334954919,0.0 
 04/14  13:30:00,27449.355190974,27449.355190974,0.0,,,,,,,410746.68762332855,50307.334954919,0.0 
 04/14  13:40:00,27449.355190974,27449.355190974,0.0,,,,,,,407418.53905187526,50307.334954919,0.0 
 04/14  13:50:00,27449.355190974,27449.355190974,0.0,,,,,,,404089.12664808778,50307.334954919,0.0 
 04/14  14:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2444333.882152022,301844.009729514,0.0,400582.3629049109,50307.334954919,0.0 
 04/14  14:10:00,27449.355190974,27449.355190974,0.0,,,,,,,395561.70679948278,50307.334954919,0.0 
 04/14  14:20:00,27449.355190974,27449.355190974,0.0,,,,,,,389687.79973816368,50307.334954919,0.0 
 04/14  14:30:00,27449.355190974,27449.355190974,0.0,,,,,,,383034.5208812411,50307.334954919,0.0 
 04/14  14:40:00,27449.355190974,27449.355190974,0.0,,,,,,,375341.0552616672,50307.334954919,0.0 
 04/14  14:50:00,27449.355190974,27449.355190974,0.0,,,,,,,366991.1556097255,50307.334954919,0.0 
 04/14  15:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2268632.7866928388,301844.009729514,0.0,358016.54840255857,50307.334954919,0.0 
 04/14  15:10:00,27449.355190974,27449.355190974,0.0,,,,,,,348533.6307909974,50307.334954919,0.0 
 04/14  15:20:00,27449.355190974,27449.355190974,0.0,,,,,,,338535.70511256196,50307.334954919,0.0 
 04/14  15:30:00,27449.355190974,27449.355190974,0.0,,,,,,,328167.3070288689,50307.334954919,0.0 
 04/14  15:40:00,27449.355190974,27449.355190974,0.0,,,,,,,317239.15723350728,50307.334954919,0.0 
 04/14  15:50:00,27449.355190974,27449.355190974,0.0,,,,,,,306259.3692206832,50307.33495491899,0.0 
 04/14  16:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,1934028.9331619906,301844.009729514,0.0,295293.7637753719,50307.334954919,0.0 
 04/14  16:10:00,37141.78927803,37141.78927803,0.0,,,,,,,283042.52567760235,50307.334954919,0.0 
 04/14  16:20:00,37141.78927803,37141.78927803,0.0,,,,,,,271869.29825677486,50307.33495491899,0.0 
 04/14  16:30:00,37141.78927803,37141.78927803,0.0,,,,,,,261023.7620739038,50307.334954919,0.0 
 04/14  16:40:00,37141.78927803,37141.78927803,0.0,,,,,,,249013.4511107281,50307.334954919,0.0 
 04/14  16:50:00,37141.78927803,37141.78927803,0.0,,,,,,,236938.18235903415,50307.33495491899,0.0 
 04/14  17:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,1526459.0494525897,301844.009729514,0.0,224571.8299745464,50307.33495491899,0.0 
 04/14  17:10:00,49005.584629506004,49005.584629506004,0.0,,,,,,,211088.9627797459,50307.334954919,0.0 
 04/14  17:20:00,49005.584629506004,49005.584629506004,0.0,,,,,,,195898.57429324,50307.334954919,0.0 
 04/14  17:30:00,49005.584629506004,49005.584629506004,0.0,,,,,,,180510.1644777607,50307.334954919,0.0 
 04/14  17:40:00,49005.584629506004,49005.584629506004,0.0,,,,,,,165726.23306498864,50307.33495491899,0.0 
 04/14  17:50:00,49005.584629506004,49005.584629506004,0.0,,,,,,,151388.01086809344,50307.33495491899,0.0 
 04/14  18:00:00,49005.584629506004,49005.584629506004,0.0,294033.507777036,294033.507777036,0.0,1041716.5729642955,301844.009729514,0.0,137104.6274804668,50307.334954919,0.0 
 04/14  18:10:00,269987.7280566826,129468.85869518403,140518.8693614986,,,,,,,251540.53084176692,60070.07131843174,0.0 
 04/14  18:20:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,273984.73925169699,60070.07131843174,0.0 
 04/14  18:30:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,268385.7713820457,60070.07131843174,0.0 
 04/14  18:40:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,261450.22625775563,60070.07131843174,0.0 
 04/14  18:50:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,254007.8425981936,60070.07131843174,0.0 
 04/14  19:00:00,343790.26869518405,129468.85869518403,214321.41000000004,1988939.071532603,776813.1521711041,1212125.9193614987,1557347.9246400642,360420.4279105905,0.0,247978.8143086053,60070.071318431736,0.0 
 04/14  19:10:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,240333.31858190339,60070.07131843174,0.0 
 04/14  19:20:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,232876.28066797585,60070.071318431736,0.0 
 04/14  19:30:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,225634.59111515806,60070.07131843174,0.0 
 04/14  19:40:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,218703.13526440369,60070.07131843174,0.0 
 04/14  19:50:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,211487.77101786337,60070.07131843174,0.0 
 04/14  20:00:00,353482.70278224008,139161.29278224003,214321.41000000004,2120896.2166934406,834967.7566934403,1285928.4600000005,1333333.1316243639,360420.4279105905,0.0,204298.0349770596,60070.07131843174,0.0 
 04/14  20:10:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,196109.3620230705,60070.07131843175,0.0 
 04/14  20:20:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,191111.64179315646,60070.07131843175,0.0 
 04/14  20:30:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,186205.826845803,60070.07131843175,0.0 
 04/14  20:40:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,181384.47661315255,60070.07131843175,0.0 
 04/14  20:50:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,176633.12685462865,60070.07131843175,0.0 
 04/14  21:00:00,350442.83396982008,136121.42396982003,214321.41000000004,2102657.0038189205,816728.5438189202,1285928.4600000005,1103408.258897798,360420.4279105905,0.0,171963.82476798658,60070.07131843175,0.0 
 04/14  21:10:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,167004.64025006968,60070.07131843175,0.0 
 04/14  21:20:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,162121.23860066589,60070.07131843174,0.0 
 04/14  21:30:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,157288.92377410446,60070.071318431736,0.0 
 04/14  21:40:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,152503.92151733355,60070.07131843174,0.0 
 04/14  21:50:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,147772.60192022159,60070.07131843174,0.0 
 04/14  22:00:00,339447.59236355408,125126.18236355404,214321.41000000004,2036685.5541813244,750757.0941813242,1285928.4600000005,929786.3551314939,360420.4279105905,0.0,143095.0290690987,60070.07131843174,0.0 
 04/14  22:10:00,37141.78927803,37141.78927803,0.0,,,,,,,944.6753026189945,50307.334954919,0.0 
