Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 07/22  16:40:00,37141.78927803,37141.78927803,0.0,,,,,,,1325666.9471125885,50307.334954919,0.0 
 07/22  16:50:00,37141.78927803,37141.78927803,0.0,,,,,,,1317399.7635821987,50307.334954919,0.0 
 07/22  17:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,7943636.921633033,301844.009729514,0.0,1307616.8332989312,50307.334954919,0.0 
 07/22  17:10:00,46834.223365086,46834.223365086,0.0,,,,,,,1302137.315892512,50307.334954919,0.0 
 07/22  17:20:00,46834.223365086,46834.223365086,0.0,,,,,,,1285323.100579202,50307.334954919,0.0 
 07/22  17:30:00,46834.223365086,46834.223365086,0.0,,,,,,,1267292.5806051198,50307.334954919,0.0 
 07/22  17:40:00,46834.223365086,46834.223365086,0.0,,,,,,,1245550.9973191876,50307.334954919,0.0 
 07/22  17:50:00,46834.223365086,46834.223365086,0.0,,,,,,,1222131.215898056,50307.334954919,0.0 
 07/22  18:00:00,46834.223365086,46834.223365086,0.0,281005.340190516,281005.340190516,0.0,7519737.812862713,301844.009729514,0.0,1197302.6025686358,50307.334954919,0.0 
 07/22  18:10:00,178287.9483640064,125126.18236355404,53161.76600045237,,,,,,,1312592.1401157603,60070.07131843174,0.0 
 07/22  18:20:00,253604.22399777742,125126.18236355404,128478.04163422338,,,,,,,1343114.0427695174,60070.07131843174,0.0 
 07/22  18:30:00,314444.91344740407,125126.18236355404,189318.73108385004,,,,,,,1361720.978448275,60070.07131843174,0.0 
 07/22  18:40:00,325877.43581357467,125126.18236355404,200751.2534500206,,,,,,,1358393.3710514473,60070.07131843174,0.0 
 07/22  18:50:00,334196.2425839529,125126.18236355404,209070.06022039886,,,,,,,1357114.2574046152,60070.07131843174,0.0 
 07/22  19:00:00,339447.59236355408,125126.18236355404,214321.41000000004,1745858.3565702695,750757.0941813242,995101.2623889452,8087919.307620358,360420.4279105905,0.0,1354984.517830742,60070.07131843174,0.0 
 07/22  19:10:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1364032.2085894095,60070.07131843174,0.0 
 07/22  19:20:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1359821.4532992808,60070.07131843174,0.0 
 07/22  19:30:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1354694.5228136322,60070.07131843174,0.0 
 07/22  19:40:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1348983.1257702895,60070.07131843174,0.0 
 07/22  19:50:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1343034.5247472767,60070.07131843174,0.0 
 07/22  20:00:00,349140.0264506101,134818.61645061003,214321.41000000004,2094840.1587036604,808911.69870366,1285928.4600000005,8107611.027370736,360420.4279105905,0.0,1337045.1921508485,60070.07131843174,0.0 
 07/22  20:10:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1327703.2568043592,60070.07131843174,0.0 
 07/22  20:20:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1315124.7594533389,60070.07131843174,0.0 
 07/22  20:30:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1298558.3274077676,60070.07131843174,0.0 
 07/22  20:40:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1278827.864353578,60070.07131843174,0.0 
 07/22  20:50:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1257083.1566228634,60070.07131843174,0.0 
 07/22  21:00:00,349140.0264506101,134818.61645061003,214321.41000000004,2094840.1587036604,808911.69870366,1285928.4600000005,7711469.151232011,360420.4279105905,0.0,1234171.7865901038,60070.07131843174,0.0 
 07/22  21:10:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,1242977.4251095276,60070.07131843174,0.0 
 07/22  21:20:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,1229344.0798117985,60070.07131843174,0.0 
 07/22  21:30:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,1208542.690071194,60070.07131843174,0.0 
 07/22  21:40:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,1175806.0567550879,60070.07131843174,0.0 
 07/22  21:50:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,1134870.7494080035,60070.07131843174,0.0 
 07/22  22:00:00,339447.59236355408,125126.18236355404,214321.41000000004,2036685.5541813244,750757.0941813242,1285928.4600000005,7080174.865873791,360420.4279105905,0.0,1088633.8647181802,60070.07131843174,0.0 
 07/22  22:10:00,37141.78927803,37141.78927803,0.0,,,,,,,788060.9269026399,50307.334954919,0.0 
 07/22  22:20:00,37141.78927803,37141.78927803,0.0,,,,,,,742055.2452030308,50307.334954919,0.0 
 07/22  22:30:00,37141.78927803,37141.78927803,0.0,,,,,,,713734.1503544282,50307.334954919,0.0 
 07/22  22:40:00,37141.78927803,37141.78927803,0.0,,,,,,,697812.9993812796,50307.334954919,0.0 
 07/22  22:50:00,37141.78927803,37141.78927803,0.0,,,,,,,688813.3330377783,50307.334954919,0.0 
 07/22  23:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,4312138.856582439,301844.009729514,0.0,681662.2017032818,50307.334954919,0.0 
 07/22  23:10:00,27449.355190974,27449.355190974,0.0,,,,,,,666669.4978182199,50307.334954919,0.0 
 07/22  23:20:00,27449.355190974,27449.355190974,0.0,,,,,,,661444.9148625229,50307.334954919,0.0 
 07/22  23:30:00,27449.355190974,27449.355190974,0.0,,,,,,,658716.3920521038,50307.334954919,0.0 
 07/22  23:40:00,27449.355190974,27449.355190974,0.0,,,,,,,657577.6289987051,50307.334954919,0.0 
 07/22  23:50:00,27449.355190974,27449.355190974,0.0,,,,,,,657154.0186582049,50307.334954919,0.0 
 07/22  24:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,3958408.1083124999,301844.009729514,0.0,656845.6559227433,50307.334954919,0.0 
 07/23  00:10:00,27449.355190974,27449.355190974,0.0,,,,,,,681043.8981181367,50307.334954919,0.0 
 07/23  00:20:00,27449.355190974,27449.355190974,0.0,,,,,,,701644.3603138328,50307.334954919,0.0 
 07/23  00:30:00,27449.355190974,27449.355190974,0.0,,,,,,,716578.8369796285,50307.334954919,0.0 
 07/23  00:40:00,27449.355190974,27449.355190974,0.0,,,,,,,726169.048821758,50307.334954919,0.0 
 07/23  00:50:00,27449.355190974,27449.355190974,0.0,,,,,,,731587.3659472875,50307.334954919,0.0 
 07/23  01:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,4291019.747189377,301844.009729514,0.0,733996.2370087344,50307.334954919,0.0 
 07/23  01:10:00,27449.355190974,27449.355190974,0.0,,,,,,,733155.0073645995,50307.334954919,0.0 
 07/23  01:20:00,27449.355190974,27449.355190974,0.0,,,,,,,726993.3741868002,50307.334954919,0.0 
 07/23  01:30:00,27449.355190974,27449.355190974,0.0,,,,,,,712314.5291069443,50307.334954919,0.0 
 07/23  01:40:00,27449.355190974,27449.355190974,0.0,,,,,,,689380.1690116417,50307.334954919,0.0 
 07/23  01:50:00,27449.355190974,27449.355190974,0.0,,,,,,,659290.9745731278,50307.334954919,0.0 
 07/23  02:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,4144947.297669447,301844.009729514,0.0,623813.243426333,50307.334954919,0.0 
 07/23  02:10:00,27449.355190974,27449.355190974,0.0,,,,,,,577042.4619597127,50307.334954919,0.0 
 07/23  02:20:00,27449.355190974,27449.355190974,0.0,,,,,,,534306.1954226723,50307.334954919,0.0 
 07/23  02:30:00,27449.355190974,27449.355190974,0.0,,,,,,,500370.8299736405,50307.334954919,0.0 
 07/23  02:40:00,27449.355190974,27449.355190974,0.0,,,,,,,475077.6554609814,50307.334954919,0.0 
 07/23  02:50:00,27449.355190974,27449.355190974,0.0,,,,,,,456529.0504891938,50307.334954919,0.0 
 07/23  03:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2986176.0417968106,301844.009729514,0.0,442849.8484906099,50307.334954919,0.0 
 07/23  03:10:00,27449.355190974,27449.355190974,0.0,,,,,,,421906.4988098239,50307.334954919,0.0 
 07/23  03:20:00,27449.355190974,27449.355190974,0.0,,,,,,,404010.1815056759,50307.334954919,0.0 
 07/23  03:30:00,27449.355190974,27449.355190974,0.0,,,,,,,388120.5657347947,50307.334954919,0.0 
 07/23  03:40:00,27449.355190974,27449.355190974,0.0,,,,,,,373639.5536261449,50307.334954919,0.0 
 07/23  03:50:00,27449.355190974,27449.355190974,0.0,,,,,,,360119.59344007508,50307.334954919,0.0 
 07/23  04:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2295033.514493357,301844.009729514,0.0,347237.12137684269,50307.334954919,0.0 
 07/23  04:10:00,27449.355190974,27449.355190974,0.0,,,,,,,334550.02858362326,50307.334954919,0.0 
 07/23  04:20:00,27449.355190974,27449.355190974,0.0,,,,,,,327051.3687573195,50307.334954919,0.0 
 07/23  04:30:00,27449.355190974,27449.355190974,0.0,,,,,,,325593.6481676142,50307.334954919,0.0 
 07/23  04:40:00,27449.355190974,27449.355190974,0.0,,,,,,,329269.51963029536,50307.334954919,0.0 
 07/23  04:50:00,27449.355190974,27449.355190974,0.0,,,,,,,336095.9705602949,50307.334954919,0.0 
 07/23  05:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2025061.3523663285,301844.009729514,0.0,372500.8166671812,50307.334954919,0.0 
 07/23  05:10:00,27449.355190974,27449.355190974,0.0,,,,,,,393458.59850639666,50307.334954919,0.0 
 07/23  05:20:00,27449.355190974,27449.355190974,0.0,,,,,,,414077.46546362809,50307.334954919,0.0 
 07/23  05:30:00,27449.355190974,27449.355190974,0.0,,,,,,,432074.24125973557,50307.334954919,0.0 
 07/23  05:40:00,27449.355190974,27449.355190974,0.0,,,,,,,470911.00618473536,50307.334954919,0.0 
 07/23  05:50:00,27449.355190974,27449.355190974,0.0,,,,,,,526931.3641729283,50307.334954919,0.0 
 07/23  06:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2808547.55608747,301844.009729514,0.0,571094.880500046,50307.334954919,0.0 
 07/23  06:10:00,415923.5371372861,389833.93213728608,26089.605000000003,,,,,,,1203896.1811794197,99121.01677248272,0.0 
 07/23  06:20:00,415923.5371372861,389833.93213728608,26089.605000000003,,,,,,,1257876.7640231357,99121.01677248272,0.0 
 07/23  06:30:00,415923.5371372861,389833.93213728608,26089.605000000003,,,,,,,1281688.7987482546,99121.01677248272,0.0 
 07/23  06:40:00,415923.5371372861,389833.93213728608,26089.605000000003,,,,,,,1381390.6098542228,99121.01677248272,0.0 
 07/23  06:50:00,415923.5371372861,389833.93213728608,26089.605000000003,,,,,,,1460757.5348221535,99121.01677248272,0.0 
 07/23  07:00:00,415923.5371372861,389833.93213728608,26089.605000000003,2495541.2228237169,2339003.5928237165,156537.63000000004,8156169.589162,594726.1006348963,0.0,1570559.700534814,99121.01677248272,0.0 
 07/23  07:10:00,435307.98846837008,409218.38346837009,26089.605000000003,,,,,,,1659203.8112750049,99121.01677248272,0.0 
 07/23  07:20:00,435307.98846837008,409218.38346837009,26089.605000000003,,,,,,,1714593.5084244554,99121.01677248272,0.0 
 07/23  07:30:00,435307.98846837008,409218.38346837009,26089.605000000003,,,,,,,1758595.129047592,99121.01677248272,0.0 
 07/23  07:40:00,435307.98846837008,409218.38346837009,26089.605000000003,,,,,,,1782264.855323642,99121.01677248272,0.0 
 07/23  07:50:00,435307.98846837008,409218.38346837009,26089.605000000003,,,,,,,1796122.7764044507,99121.01677248272,0.0 
 07/23  08:00:00,435307.98846837008,409218.38346837009,26089.605000000003,2611847.93081022,2455310.30081022,156537.63000000004,10518670.991831795,594726.1006348963,0.0,1807890.9113566499,99121.01677248272,0.0 
 07/23  08:10:00,415923.5371372861,389833.93213728608,26089.605000000003,,,,,,,1505834.417969632,99121.01677248272,0.0 
 07/23  08:20:00,415923.5371372861,389833.93213728608,26089.605000000003,,,,,,,1521867.4631767364,99121.01677248272,0.0 
 07/23  08:30:00,415923.5371372861,389833.93213728608,26089.605000000003,,,,,,,1581248.7474422684,99121.01677248272,0.0 
 07/23  08:40:00,415923.5371372861,389833.93213728608,26089.605000000003,,,,,,,1614728.152369745,99121.01677248272,0.0 
 07/23  08:50:00,415923.5371372861,389833.93213728608,26089.605000000003,,,,,,,1646378.0252269353,99121.01677248272,0.0 
 07/23  09:00:00,415923.5371372861,389833.93213728608,26089.605000000003,2495541.2228237169,2339003.5928237165,156537.63000000004,9544102.539972146,594726.1006348963,0.0,1674045.733786827,99121.01677248272,0.0 
 07/23  09:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1300998.038198333,50307.334954919,0.0 
 07/23  09:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1328502.2027411047,50307.334954919,0.0 
 07/23  09:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1359234.345255862,50307.334954919,0.0 
 07/23  09:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1383592.4301658043,50307.334954919,0.0 
 07/23  09:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1400399.0994257713,50307.334954919,0.0 
 07/23  10:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,8183344.110973379,301844.009729514,0.0,1410617.9951865036,50307.334954919,0.0 
 07/23  10:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1422275.5829809427,50307.334954919,0.0 
 07/23  10:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1430468.269007304,50307.334954919,0.0 
 07/23  10:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1431263.1026387588,50307.334954919,0.0 
 07/23  10:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1433495.732267592,50307.334954919,0.0 
 07/23  10:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1435094.274127264,50307.334954919,0.0 
 07/23  11:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,8588556.208399404,301844.009729514,0.0,1435959.247377543,50307.334954919,0.0 
 07/23  11:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1422766.3147355538,50307.334954919,0.0 
 07/23  11:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1412933.5667823125,50307.334954919,0.0 
 07/23  11:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1399674.5191404513,50307.334954919,0.0 
 07/23  11:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1386371.420437465,50307.334954919,0.0 
 07/23  11:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1374800.7064203567,50307.334954919,0.0 
 07/23  12:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,8362608.77519558,301844.009729514,0.0,1366062.247679442,50307.334954919,0.0 
 07/23  12:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1374252.516304371,50307.334954919,0.0 
 07/23  12:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1378435.2444008233,50307.334954919,0.0 
 07/23  12:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1377542.3571443354,50307.334954919,0.0 
 07/23  12:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1370342.5763035098,50307.334954919,0.0 
 07/23  12:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1359553.5156962802,50307.334954919,0.0 
 07/23  13:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,8206353.29485026,301844.009729514,0.0,1346227.0850009402,50307.334954919,0.0 
 07/23  13:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1317658.4858829575,50307.334954919,0.0 
 07/23  13:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1297948.6682319092,50307.334954919,0.0 
 07/23  13:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1288741.6479761224,50307.334954919,0.0 
 07/23  13:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1288104.6709799022,50307.334954919,0.0 
 07/23  13:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1291467.6670041634,50307.334954919,0.0 
 07/23  14:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,7780935.96536214,301844.009729514,0.0,1297014.8252870849,50307.334954919,0.0 
 07/23  14:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1301822.50605238,50307.334954919,0.0 
 07/23  14:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1304947.3071837496,50307.334954919,0.0 
 07/23  14:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1305707.004035442,50307.334954919,0.0 
 07/23  14:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1304245.2217292079,50307.334954919,0.0 
 07/23  14:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1301646.199517806,50307.334954919,0.0 
 07/23  15:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,7813838.287217816,301844.009729514,0.0,1295470.048699231,50307.334954919,0.0 
 07/23  15:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1293807.4471139115,50307.334954919,0.0 
 07/23  15:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1293557.4923262897,50307.334954919,0.0 
 07/23  15:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1294763.7983260034,50307.334954919,0.0 
 07/23  15:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1295036.76383318,50307.334954919,0.0 
 07/23  15:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1296262.962104984,50307.334954919,0.0 
 07/23  16:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,7771170.027530946,301844.009729514,0.0,1297741.5638265783,50307.334954919,0.0 
 07/23  16:10:00,37141.78927803,37141.78927803,0.0,,,,,,,1290570.495111778,50307.334954919,0.0 
 07/23  16:20:00,37141.78927803,37141.78927803,0.0,,,,,,,1281134.4935258004,50307.334954919,0.0 
 07/23  16:30:00,37141.78927803,37141.78927803,0.0,,,,,,,1278834.2393007302,50307.334954919,0.0 
 07/23  16:40:00,37141.78927803,37141.78927803,0.0,,,,,,,1277793.1584400307,50307.334954919,0.0 
 07/23  16:50:00,37141.78927803,37141.78927803,0.0,,,,,,,1277125.8520155457,50307.334954919,0.0 
 07/23  17:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,7680549.694575341,301844.009729514,0.0,1275091.4561814576,50307.334954919,0.0 
 07/23  17:10:00,46834.223365086,46834.223365086,0.0,,,,,,,1288921.635969975,50307.334954919,0.0 
 07/23  17:20:00,46834.223365086,46834.223365086,0.0,,,,,,,1289082.7891274915,50307.334954919,0.0 
 07/23  17:30:00,46834.223365086,46834.223365086,0.0,,,,,,,1284704.9045863287,50307.334954919,0.0 
 07/23  17:40:00,46834.223365086,46834.223365086,0.0,,,,,,,1274870.1483801206,50307.334954919,0.0 
 07/23  17:50:00,46834.223365086,46834.223365086,0.0,,,,,,,1261966.9076803672,50307.334954919,0.0 
 07/23  18:00:00,46834.223365086,46834.223365086,0.0,281005.340190516,281005.340190516,0.0,7644267.512175605,301844.009729514,0.0,1244721.126431322,50307.334954919,0.0 
 07/23  18:10:00,160048.66771026015,125126.18236355404,34922.48534670609,,,,,,,1355843.594490354,60070.07131843174,0.0 
 07/23  18:20:00,235589.98928073038,125126.18236355404,110463.80691717634,,,,,,,1391630.9750144804,60070.07131843174,0.0 
 07/23  18:30:00,296706.5695100399,125126.18236355404,171580.38714648586,,,,,,,1413268.755655405,60070.07131843174,0.0 
 07/23  18:40:00,316306.00423130599,125126.18236355404,191179.82186775193,,,,,,,1416364.7539734939,60070.07131843174,0.0 
 07/23  18:50:00,330520.8481577862,125126.18236355404,205394.66579423217,,,,,,,1418960.3110574652,60070.07131843174,0.0 
 07/23  19:00:00,339447.59236355408,125126.18236355404,214321.41000000004,1678619.6712536766,750757.0941813242,927862.5770723524,8411351.024498623,360420.4279105905,0.0,1415282.6343074255,60070.07131843174,0.0 
 07/23  19:10:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1424928.156537201,60070.07131843174,0.0 
 07/23  19:20:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1419066.9338016427,60070.07131843174,0.0 
 07/23  19:30:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1409661.1393645569,60070.07131843174,0.0 
 07/23  19:40:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1397687.1796533694,60070.07131843174,0.0 
 07/23  19:50:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1384323.0740061142,60070.07131843174,0.0 
 07/23  20:00:00,349140.0264506101,134818.61645061003,214321.41000000004,2094840.1587036604,808911.69870366,1285928.4600000005,8406022.417874616,360420.4279105905,0.0,1370355.9345117314,60070.07131843174,0.0 
 07/23  20:10:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1354145.9930908932,60070.07131843174,0.0 
 07/23  20:20:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1336772.569383236,60070.07131843174,0.0 
 07/23  20:30:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1318052.4427966816,60070.07131843174,0.0 
 07/23  20:40:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1298336.6506041517,60070.07131843174,0.0 
 07/23  20:50:00,349140.0264506101,134818.61645061003,214321.41000000004,,,,,,,1278072.7442177959,60070.07131843174,0.0 
 07/23  21:00:00,349140.0264506101,134818.61645061003,214321.41000000004,2094840.1587036604,808911.69870366,1285928.4600000005,7842982.9302286249,360420.4279105905,0.0,1257602.5301358659,60070.07131843174,0.0 
 07/23  21:10:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,1254030.4606075115,60070.07131843174,0.0 
 07/23  21:20:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,1236874.6638260207,60070.07131843174,0.0 
 07/23  21:30:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,1225256.0038231398,60070.07131843174,0.0 
 07/23  21:40:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,1214855.46508013,60070.07131843174,0.0 
 07/23  21:50:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,1204658.6458734307,60070.07131843174,0.0 
 07/23  22:00:00,339447.59236355408,125126.18236355404,214321.41000000004,2036685.5541813244,750757.0941813242,1285928.4600000005,7330244.9829371799,360420.4279105905,0.0,1194569.7437269467,60070.07131843174,0.0 
 07/23  22:10:00,37141.78927803,37141.78927803,0.0,,,,,,,893290.9760740531,50307.334954919,0.0 
 07/23  22:20:00,37141.78927803,37141.78927803,0.0,,,,,,,874379.5872664403,50307.334954919,0.0 
 07/23  22:30:00,37141.78927803,37141.78927803,0.0,,,,,,,863253.1981323374,50307.334954919,0.0 
 07/23  22:40:00,37141.78927803,37141.78927803,0.0,,,,,,,850985.7840859355,50307.334954919,0.0 
 07/23  22:50:00,37141.78927803,37141.78927803,0.0,,,,,,,835476.8370268823,50307.334954919,0.0 
 07/23  23:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,5134706.997450927,301844.009729514,0.0,817320.6148652788,50307.334954919,0.0 
 07/23  23:10:00,27449.355190974,27449.355190974,0.0,,,,,,,790135.6831813501,50307.334954919,0.0 
 07/23  23:20:00,27449.355190974,27449.355190974,0.0,,,,,,,774348.3439543255,50307.334954919,0.0 
 07/23  23:30:00,27449.355190974,27449.355190974,0.0,,,,,,,757545.0651582641,50307.334954919,0.0 
 07/23  23:40:00,27449.355190974,27449.355190974,0.0,,,,,,,741700.6203196971,50307.334954919,0.0 
 07/23  23:50:00,27449.355190974,27449.355190974,0.0,,,,,,,726073.6437710341,50307.334954919,0.0 
 07/23  24:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,4500473.045714537,301844.009729514,0.0,710669.6893298656,50307.334954919,0.0 
 07/24  00:10:00,27449.355190974,27449.355190974,0.0,,,,,,,696818.5106622453,50307.334954919,0.0 
 07/24  00:20:00,27449.355190974,27449.355190974,0.0,,,,,,,682739.7677093144,50307.334954919,0.0 
 07/24  00:30:00,27449.355190974,27449.355190974,0.0,,,,,,,668335.4417211452,50307.334954919,0.0 
 07/24  00:40:00,27449.355190974,27449.355190974,0.0,,,,,,,653438.7958536488,50307.334954919,0.0 
 07/24  00:50:00,27449.355190974,27449.355190974,0.0,,,,,,,638624.9098991137,50307.334954919,0.0 
 07/24  01:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,3963806.3876363385,301844.009729514,0.0,623848.9617908711,50307.334954919,0.0 
 07/24  01:10:00,27449.355190974,27449.355190974,0.0,,,,,,,605129.5482820963,50307.334954919,0.0 
 07/24  01:20:00,27449.355190974,27449.355190974,0.0,,,,,,,584634.9532804389,50307.334954919,0.0 
 07/24  01:30:00,27449.355190974,27449.355190974,0.0,,,,,,,561857.9937243091,50307.334954919,0.0 
 07/24  01:40:00,27449.355190974,27449.355190974,0.0,,,,,,,537231.3230661169,50307.334954919,0.0 
 07/24  01:50:00,27449.355190974,27449.355190974,0.0,,,,,,,511437.9599457623,50307.334954919,0.0 
 07/24  02:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,3285374.8125872819,301844.009729514,0.0,485083.03428855809,50307.334954919,0.0 
 07/24  02:10:00,27449.355190974,27449.355190974,0.0,,,,,,,462099.2737124661,50307.334954919,0.0 
 07/24  02:20:00,27449.355190974,27449.355190974,0.0,,,,,,,439046.4225893209,50307.334954919,0.0 
 07/24  02:30:00,27449.355190974,27449.355190974,0.0,,,,,,,415951.9355572618,50307.334954919,0.0 
 07/24  02:40:00,27449.355190974,27449.355190974,0.0,,,,,,,392948.1146502461,50307.334954919,0.0 
 07/24  02:50:00,27449.355190974,27449.355190974,0.0,,,,,,,370001.89577767057,50307.334954919,0.0 
 07/24  03:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,2427626.0880420238,301844.009729514,0.0,347578.44575505788,50307.334954919,0.0 
 07/24  03:10:00,27449.355190974,27449.355190974,0.0,,,,,,,325461.68295124007,50307.334954919,0.0 
 07/24  03:20:00,27449.355190974,27449.355190974,0.0,,,,,,,306288.21079043459,50307.334954919,0.0 
 07/24  03:30:00,27449.355190974,27449.355190974,0.0,,,,,,,290856.1844996011,50307.334954919,0.0 
 07/24  03:40:00,27449.355190974,27449.355190974,0.0,,,,,,,278720.5664873588,50307.334954919,0.0 
 07/24  03:50:00,27449.355190974,27449.355190974,0.0,,,,,,,269173.081833814,50307.334954919,0.0 
 07/24  04:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,1627381.0549750943,301844.009729514,0.0,156881.32841264586,50307.334954919,0.0 
 07/24  04:10:00,27449.355190974,27449.355190974,0.0,,,,,,,187815.72316596518,50307.334954919,0.0 
 07/24  04:20:00,27449.355190974,27449.355190974,0.0,,,,,,,152596.11423418488,50307.334954919,0.0 
 07/24  04:30:00,27449.355190974,27449.355190974,0.0,,,,,,,193971.77550511345,50307.334954919,0.0 
 07/24  04:40:00,27449.355190974,27449.355190974,0.0,,,,,,,145272.95213839407,50307.334954919,0.0 
