Time,BLOCK1:BEDROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:BEDROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Sens Cool Load [W],BLOCK1:BEDROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:BEDROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Cool Mass Flow [kg/s],BLOCK1:BATHROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:BATHROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Sens Cool Load [W],BLOCK1:BATHROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:BATHROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Cool Mass Flow [kg/s],BLOCK1:KITCHEN:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:KITCHEN:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) AUG:Des Sens Cool Load [W],BLOCK1:KITCHEN:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:KITCHEN:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) AUG:Des Cool Mass Flow [kg/s]
22:20:00,5.190081E+02,4.044766E+02,3.345180E-02,2.835171E-02,1.326801E+02,1.222394E+02,8.552152E-03,8.568254E-03,5.435165E+02,6.480374E+02,3.503050E-02,4.542987E-02
22:30:00,5.190090E+02,3.903028E+02,3.345186E-02,2.735815E-02,1.326803E+02,1.165712E+02,8.552166E-03,8.170929E-03,5.435174E+02,5.977825E+02,3.503056E-02,4.190635E-02
22:40:00,5.190099E+02,3.764122E+02,3.345191E-02,2.638446E-02,1.326805E+02,1.108875E+02,8.552179E-03,7.772514E-03,5.435184E+02,5.470386E+02,3.503062E-02,3.834861E-02
22:50:00,5.190108E+02,3.627866E+02,3.345197E-02,2.542935E-02,1.326807E+02,1.051912E+02,8.552193E-03,7.373222E-03,5.435193E+02,4.958581E+02,3.503068E-02,3.476030E-02
23:00:00,5.190117E+02,3.494139E+02,3.345203E-02,2.449198E-02,1.326810E+02,9.948561E+01,8.552206E-03,6.973279E-03,5.435203E+02,4.442899E+02,3.503075E-02,3.114485E-02
23:10:00,5.190126E+02,3.390538E+02,3.345209E-02,2.376577E-02,1.326812E+02,9.640679E+01,8.552220E-03,6.757457E-03,5.435212E+02,4.311010E+02,3.503081E-02,3.021997E-02
23:20:00,5.190135E+02,3.289243E+02,3.345214E-02,2.305575E-02,1.326814E+02,9.346591E+01,8.552233E-03,6.551320E-03,5.435222E+02,4.189908E+02,3.503087E-02,2.937116E-02
23:30:00,5.190143E+02,3.189854E+02,3.345220E-02,2.235909E-02,1.326816E+02,9.061783E+01,8.552246E-03,6.351689E-03,5.435231E+02,4.074346E+02,3.503093E-02,2.856119E-02
23:40:00,5.190152E+02,3.092294E+02,3.345226E-02,2.167524E-02,1.326818E+02,8.785513E+01,8.552259E-03,6.158041E-03,5.435240E+02,3.963069E+02,3.503099E-02,2.778121E-02
23:50:00,5.190161E+02,2.996520E+02,3.345231E-02,2.100391E-02,1.326820E+02,8.517496E+01,8.552272E-03,5.970177E-03,5.435249E+02,3.855695E+02,3.503104E-02,2.702855E-02
24:00:00,5.190169E+02,2.902476E+02,3.345236E-02,2.034470E-02,1.326822E+02,8.257406E+01,8.552285E-03,5.787868E-03,5.435258E+02,3.751874E+02,3.503110E-02,2.630078E-02
Peak,5.190169E+02,9.270188E+02,3.345236E-02,6.498302E-02,1.326822E+02,3.181434E+02,8.552285E-03,2.230032E-02,5.435258E+02,1.428016E+03,3.503110E-02,1.001190E-01

Peak Vol Flow (m3/s),,,2.778514E-02,5.397413E-02,,,7.103427E-03,1.852238E-02,,,2.909642E-02,8.315763E-02
