Time,BLOCK1:BEDROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:BEDROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Sens Cool Load [W],BLOCK1:BEDROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:BEDROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Cool Mass Flow [kg/s],BLOCK1:BATHROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:BATHROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Sens Cool Load [W],BLOCK1:BATHROOM:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:BATHROOM:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) JUL:Des Cool Mass Flow [kg/s],BLOCK1:KITCHEN:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Load [W],BLOCK1:KITCHEN:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) AUG:Des Sens Cool Load [W],BLOCK1:KITCHEN:WINTER DESIGN DAY IN MODELLO (O1-O4:3O-O9):Des Heat Mass Flow [kg/s],BLOCK1:KITCHEN:SUMMER DESIGN DAY IN MODELLO (O1-O4:3O-O9) AUG:Des Cool Mass Flow [kg/s]
22:30:00,8.163637E+02,5.156178E+02,5.261641E-02,3.614244E-02,2.091483E+02,1.599753E+02,1.348095E-02,1.121338E-02,8.650792E+02,7.957665E+02,5.575449E-02,5.578618E-02
22:40:00,8.163637E+02,5.046405E+02,5.261641E-02,3.537297E-02,2.091483E+02,1.547701E+02,1.348095E-02,1.084850E-02,8.650792E+02,7.464908E+02,5.575449E-02,5.233130E-02
22:50:00,8.163637E+02,4.936332E+02,5.261641E-02,3.460140E-02,2.091483E+02,1.494764E+02,1.348095E-02,1.047743E-02,8.650792E+02,6.964104E+02,5.575449E-02,4.882008E-02
23:00:00,8.163637E+02,4.825994E+02,5.261641E-02,3.382797E-02,2.091483E+02,1.441010E+02,1.348095E-02,1.010062E-02,8.650792E+02,6.455988E+02,5.575449E-02,4.525764E-02
23:10:00,8.163637E+02,4.742974E+02,5.261641E-02,3.324603E-02,2.091483E+02,1.413005E+02,1.348095E-02,9.904305E-03,8.650792E+02,6.329899E+02,5.575449E-02,4.437341E-02
23:20:00,8.163637E+02,4.659756E+02,5.261641E-02,3.266274E-02,2.091483E+02,1.385879E+02,1.348095E-02,9.714170E-03,8.650792E+02,6.213117E+02,5.575449E-02,4.355493E-02
23:30:00,8.163637E+02,4.576109E+02,5.261641E-02,3.207643E-02,2.091483E+02,1.359140E+02,1.348095E-02,9.526746E-03,8.650792E+02,6.099590E+02,5.575449E-02,4.275927E-02
23:40:00,8.163637E+02,4.492106E+02,5.261641E-02,3.148761E-02,2.091483E+02,1.332746E+02,1.348095E-02,9.341746E-03,8.650792E+02,5.988306E+02,5.575449E-02,4.197926E-02
23:50:00,8.163637E+02,4.407779E+02,5.261641E-02,3.089652E-02,2.091483E+02,1.306690E+02,1.348095E-02,9.159108E-03,8.650792E+02,5.878946E+02,5.575449E-02,4.121268E-02
24:00:00,8.163637E+02,4.323198E+02,5.261641E-02,3.030364E-02,2.091483E+02,1.280966E+02,1.348095E-02,8.978791E-03,8.650792E+02,5.771270E+02,5.575449E-02,4.045787E-02
Peak,8.163637E+02,6.760423E+02,5.261641E-02,4.738786E-02,2.091483E+02,2.164936E+02,1.348095E-02,1.517513E-02,8.650792E+02,1.026993E+03,5.575449E-02,7.199865E-02

Peak Vol Flow (m3/s),,,4.370257E-02,3.935980E-02,,,1.119712E-02,1.260428E-02,,,4.630902E-02,5.980123E-02
